WALS-ID,ISO,Name,Glottocode,Family,Latitude,Longitude,Genus,Consonant Inventories,Vowel Quality Inventories,Consonant-Vowel Ratio,Voicing in Plosives and Fricatives,Voicing and Gaps in Plosive Systems,Uvular Consonants,Glottalized Consonants,Lateral Consonants,The Velar Nasal,Vowel Nasalization,Nasal Vowels in West Africa,Front Rounded Vowels,Syllable Structure,Tone,Fixed Stress Locations,Weight-Sensitive Stress,Weight Factors in Weight-Sensitive Stress Systems,Rhythm Types,Absence of Common Consonants,Presence of Uncommon Consonants,Fusion of Selected Inflectional Formatives,Exponence of Selected Inflectional Formatives,Exponence of Tense-Aspect-Mood Inflection,Inflectional Synthesis of the Verb,Locus of Marking in the Clause,Locus of Marking in Possessive Noun Phrases,Locus of Marking: Whole-language Typology,Zero Marking of A and P Arguments,Prefixing vs. Suffixing in Inflectional Morphology,Reduplication,Case Syncretism,Syncretism in Verbal Person/Number Marking,Number of Genders,Sex-based and Non-sex-based Gender Systems,Systems of Gender Assignment,Coding of Nominal Plurality,Occurrence of Nominal Plurality,Plurality in Independent Personal Pronouns,The Associative Plural,Definite Articles,Indefinite Articles,Inclusive/Exclusive Distinction in Independent Pronouns,Inclusive/Exclusive Forms in Pama-Nyungan,Inclusive/Exclusive Distinction in Verbal Inflection,Distance Contrasts in Demonstratives,Pronominal and Adnominal Demonstratives,Third Person Pronouns and Demonstratives,Gender Distinctions in Independent Personal Pronouns,Politeness Distinctions in Pronouns,Indefinite Pronouns,Intensifiers and Reflexive Pronouns,Person Marking on Adpositions,Number of Cases,Asymmetrical Case-Marking,Position of Case Affixes,Comitatives and Instrumentals,Ordinal Numerals,Distributive Numerals,Numeral Classifiers,Conjunctions and Universal Quantifiers,Position of Pronominal Possessive Affixes,Obligatory Possessive Inflection,Number of Possessive Nouns,Possessive Classification,"Genitives, Adjectives and Relative Clauses",Adjectives without Nouns,Action Nominal Constructions,Noun Phrase Conjunction,Nominal and Verbal Conjunction,Perfective/Imperfective Aspect,The Past Tense,The Future Tense,The Perfect,Position of Tense-Aspect Affixes,The Morphological Imperative,The Prohibitive,Imperative-Hortative Systems,The Optative,Situational Possibility,Epistemic Possibility,Overlap between Situational and Epistemic Modal Marking,Semantic Distinctions of Evidentiality,Coding of Evidentiality,Suppletion According to Tense and Aspect,Suppletion in Imperatives and Hortatives,Verbal Number and Suppletion,"Order of Subject, Object and Verb","Languages with two Dominant Orders of Subject, Object, and Verb",Order of Subject and Verb,Order of Object and Verb,"Order of Object, Oblique, and Verb",Order of Adposition and Noun Phrase,Order of Genitive and Noun,Order of Adjective and Noun,Order of Demonstrative and Noun,Order of Numeral and Noun,Order of Relative Clause and Noun,Prenominal relative clauses,Postnominal relative clauses,Internally-headed relative clauses,Correlative relative clauses,Adjoined relative clauses,Double-headed relative clauses,Order of Degree Word and Adjective,Position of Polar Question Particles,Position of Interrogative Phrases in Content Questions,Order of Adverbial Subordinator and Clause,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Alignment of Case Marking of Full Noun Phrases,Alignment of Case Marking of Pronouns,Alignment of Verbal Person Marking,Expression of Pronominal Subjects,Verbal Person Marking,Third Person Zero of Verbal Person Marking,Order of Person Markers on the Verb,Ditransitive Constructions: The Verb 'Give',Reciprocal Constructions,Passive Constructions,Antipassive Constructions,Productivity of the Antipassive Construction,Applicative Constructions,Other Roles of Applied Objects,Periphrastic Causative Constructions,Nonperiphrastic Causative Constructions,Negative Morphemes,Symmetric and Asymmetric Standard Negation,Subtypes of Asymmetric Standard Negation,Negative Indefinite Pronouns and Predicate Negation,Polar Questions,Predicative Possession,Predicative Adjectives,Nominal and Locational Predication,Zero Copula for Predicate Nominals,Comparative Constructions,Relativization on Subjects,Relativization on Obliques,'Want' Complement Subjects,Purpose Clauses,'When' Clauses,Reason Clauses,Utterance Complement Clauses,Hand and Arm,Finger and Hand,Cultural Categories of Languages with Identity of 'Finger' and 'Hand',Numeral Bases,Number of Non-Derived Basic Colour Categories,Number of Basic Colour Categories,Green and Blue,Red and Yellow,M-T Pronouns,M in First Person Singular,N-M Pronouns,M in Second Person Singular,Tea,Irregular Negatives in Sign Languages,Question Particles in Sign Languages,Writing Systems,Para-Linguistic Usages of Clicks,Order of Negative Morpheme and Verb,Obligatory Double Negation,Optional Double Negation,Optional Triple Negation,Preverbal Negative Morphemes,Postverbal Negative Morphemes,Minor morphological means of signaling negation,"Position of Negative Word With Respect to Subject, Object, and Verb",Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Languages with different word order in negative clauses,The Position of Negative Morphemes in SVO Languages,Multiple Negative Constructions in SVO Languages,Obligatory Double Negation in SVO languages,Optional Double Negation in SVO languages,NegSVO Order,SNegVO Order,SVNegO Order,SVONeg Order,The Position of Negative Morphemes in SOV Languages,Multiple Negative Constructions in SOV Languages,Obligatory Double Negation in SOV languages,Optional Double Negation in SOV languages,NegSOV Order,SNegOV Order,SONegV Order,SOVNeg Order,The Position of Negative Morphemes in Verb-Initial Languages,Double negation in verb-initial languages,Verb-Initial with Preverbal Negative,Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,Verb-Initial with Clause-Final Negative,The Position of Negative Morphemes in Object-Initial Languages
brd,bcj,Bardi,bard1255,Nyulnyulan,-16.5833333333,122.916666667,Nyulnyulan,Moderately small,Small (2-4),Average,No voicing contrast,Other,,No glottalized consonants,"/l/, no obstruent laterals",,,,,Complex,No tones,,,,,No fricatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ble,bci,Baoulé,baou1238,Niger-Congo,7.0,-5.0,Tano,,,,,,,,,,Contrast present,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) without nasal spreading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No politeness distinction,,,,,,,,,,,,,,,,,,,,,,,,,Tense-aspect tone,,,,,,,,,,,,,SVO,,SV,VO,,Postpositions,,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,,,,,,,,,No question particle,Not initial interrogative phrase,,VO and Postpositions,,VO and NAdj,,,,Subject pronouns in different position,,,,,,,,,,,,,Double negation,,,,Interrogative intonation only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ObligDoubleNeg,Negative tone & VNeg,,,,,NegTone,ObligDoubleNeg,Immed postverbal,,ObligNeg,,SVNegO&NegTone,,No NegSVO,No SNegVO,Word&OnlyWithAnotherNeg,No SVONeg,,,,,,,,,,,,,,
klg,kle,Kulung,kulu1253,Sino-Tibetan,27.5,87.0,Himalayish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Associative same as additive plural,,,,,,,,,,,,,,,,Case suffixes,,,,,,Possessive prefixes,,,,,,,,,,,,,,,,,Inflectional optative present,,,,,,,,,,,SV,OV,,,Genitive-Noun,Adjective-Noun,,,Mixed,RelN or NRel,NRel or RelN,,,,,,,,,,Other,OV and AdjN,,,,,,,,,,,,,,,,,Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type 3 / Type 4,,,,[Neg-V],[V-Neg],,MorphNeg,,,,,,,,,,,More than one construction,SV & OV & [Neg-V]/[V-Neg],,,,,,,,,,,,
csh,cbs,Cashinahua,cash1254,Pano-Tacanan,-10.5,-71.8333333333,Panoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Second person number-neutral,Normal imperative + special negative,Neither type of system,Inflectional optative absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distinct from reflexive,,,,,,,,,,,,,,,,,,,,,,,,,Different,Different,,,,,,,No M-T pronouns,No m in first person singular,"N-M pronouns, paradigmatic",m in second person singular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nav,nav,Navajo,nava1243,Na-Dene,36.1666666667,-108.0,Athapaskan,Moderately large,Small (2-4),High,In fricatives alone,Other,,Ejectives only,/l/ and lateral obstruent,No velar nasal,Contrast present,,,Moderately complex,Simple tone system,No fixed stress,,,,All present,,Exclusively concatenative,,,,,,,,Strong prefixing,No productive reduplication,No case marking,Not syncretic,,,,Plural suffix,,Person-number stem + nominal plural affix,,,,No inclusive/exclusive,,No inclusive/exclusive,Five (or more)-way contrast,Identical,,3rd person singular only,,Interrogative-based,Differentiated,Pronouns and nouns,No morphological case-marking,No case-marking,No case affixes or adpositional clitics,Differentiation,"First/one-th, two-th, three-th",,Absent,,Possessive prefixes,,,,,,No action nominals,'And' identical to 'with',Identity,,,,,Tense-aspect prefixes,No second-person imperatives,Special imperative + special negative,Neither type of system,Inflectional optative absent,Affixes on verbs,Affixes on verbs,Overlap for either possibility or necessity,Indirect only,Separate particle,,None (= no suppletive imperatives reported in the reference material),"Singular-dual-plural triples, no suppletion",SOV,,SV,OV,OXV,Postpositions,Genitive-Noun,Noun-Adjective,Demonstrative-Noun,Numeral-Noun,Internally headed,,,Internally-headed relative clause dominant,,,,Degree word-Adjective,In either of two positions,Not initial interrogative phrase,Initial subordinator word,OV and Postpositions,Other,OV and NAdj,Neutral,,Accusative,Subject affixes on verb,Both the A and P arguments,Zero in all 3rd person forms,P precedes A,,,Present,,,,,Sequential but no purposive,Neither,Negative particle,Asymmetric,A/Cat,Predicate negation also present,Question particle,Conjunctional,Verbal encoding,Different,Impossible,Locational,,,Subject is expressed overtly,,,,,Different,Identical,Full-fledged farmers,Decimal,,,,,,,,,,,,,,NegV,,,,NegV,,,More than one position,,,,,,,,,,,More than one construction,NegSOV/SNegOV/SONegV,,,NoDoubleNeg,NoDoubleNeg,Word&NoDoubleNeg,NoSOVNeg,,,,,,
gua,gug,Guaraní,para1311,Tupian,-26.0,-56.0,Maweti-Guarani,Moderately small,Average (5-6),Average,In fricatives alone,Other,,No glottalized consonants,"/l/, no obstruent laterals",No velar nasal,Contrast present,,,Simple,No tones,Ultimate,Fixed stress (no weight-sensitivity),No weight,,All present,,Exclusively concatenative,No case,monoexponential TAM,4-5 categories per word,Head marking,Head marking,Head-marking,Non-zero marking,Strong prefixing,,No case marking,Not syncretic,,No gender,No gender,Plural word,"Only human nouns, optional",Person-number stem,No associative plural,Definite word distinct from demonstrative,"No indefinite, but definite article",Inclusive/exclusive,,Inclusive/exclusive,Three-way contrast,Different stem,Unrelated,No gender distinctions,No politeness distinction,Mixed,,Pronouns only,No morphological case-marking,No case-marking,No case affixes or adpositional clitics,Differentiation,"First/one-th, two-th, three-th",,Absent,,Possessive prefixes,Absent,One,No possessive classification,,,Restricted,'And' different from 'with',Identity,No grammatical marking,"Present, no remoteness distinctions",Inflectional future exists,No perfect,No tense-aspect inflection,Second singular,Special imperative + special negative,Maximal system,Inflectional optative present,,,,Indirect only,Separate particle,,A regular and a suppletive form alternate,,SVO,,SV,VO,VOX,Postpositions,Genitive-Noun,Noun-Adjective,Demonstrative-Noun,Numeral-Noun,,,,,,,,,,Not initial interrogative phrase,,VO and Postpositions,,VO and NAdj,Nominative - accusative (standard),Nominative - accusative (standard),Active,Subject affixes on verb,Both the A and P arguments,Zero in all 3rd person forms,A and P are fused,Indirect-object construction,Distinct from reflexive,Absent,No antipassive,no antipassive,No applicative construction,No applicative construction,,Morphological but no compound,Double negation,Both,A/Cat,Predicate negation also present,Question particle,'Have',Verbal encoding,Different,Possible,Locational,Gap,Pronoun-retention,Desiderative verbal affix,Balanced,Balanced,Balanced,,Different,Different,,Decimal,,,,,No M-T pronouns,No m in first person singular,No N-M pronouns,No m in second person singular,Words derived from Min Nan Chinese te,,,,,ObligDoubleNeg,NegVNeg,,,NegV,VNeg,,ObligDoubleNeg,,,ObligNeg,,SNegVNegO,,No NegSVO,Word&OnlyWithAnotherNeg,Word&OnlyWithAnotherNeg,No SVONeg,,,,,,,,,,,,,,
cav,cav,Cavineña,cavi1250,Pano-Tacanan,-13.3333333333,-66.5,Tacanan,,,,,,,,,No velar nasal,,,,,,Penultimate,Fixed stress (no weight-sensitivity),No weight,Trochaic,,,,,,,,,,,,,,,,,,Plural clitic,,,,,,,,,,,,No gender distinctions,,,,No person marking,,,Postpositional clitics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No dominant order,,No dominant order,No dominant order,No dominant order,Postpositions,Genitive-Noun,Noun-Adjective,,Numeral-Noun,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,,,,Other,Other,Other,,,Ergative,Mixed,Only the P argument,No zero realization,A and P do not or do not both occur on the verb,,,Absent,,,,,,,,,,,,,,,,,,,,,,,,Different,Different,,,5.0,6-6.5,Green/blue,Red vs. yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chp,chp,Chipewyan,chip1261,Na-Dene,59.0,-106.0,Athapaskan,Large,Average (5-6),High,In fricatives alone,Other,,Ejectives only,/l/ and lateral obstruent,,,,,Moderately complex,Simple tone system,,,,,No bilabials,'Th' sounds,,,,,,,,,Strong prefixing,,,,,,,,,Person-number stem + pronominal plural affix,,,,,,,,,,,,,,,,,,,,,,,Possessive prefixes,,,,,,,,,,,,,Tense-aspect prefixes,,,,,,,,Indirect only,Verbal affix or clitic,,,,SOV,,SV,OV,,Postpositions,,,Demonstrative-Noun,Numeral-Noun,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,Final,,Final subordinator word,OV and Postpositions,OV and NRel,,,,,,,,,,,,,,,,,,Negative particle,,,,Question particle,,,,,,,,,,,,,Different,Different,,,,,,,,,,,Words derived from Min Nan Chinese te,,,Alphasyllabic,,VNeg,,,,,VNeg,,SOVNeg,Immed postverbal,,,,,,,,,,SOVNeg,,,,No NegSOV,No SNegOV,No SONegV,Word&NoDoubleNeg,,,,,,
bly,nad,Palyku,nija1241,Pama-Nyungan,-22.0,120.0,Western Pama-Nyungan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inclusive and exclusive differentiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min,min,Minangkabau,mina1268,Austronesian,-1.0,101.0,Malayo-Sumbawan,,,,,,,,,,,,,,,Penultimate,Fixed stress (no weight-sensitivity),No weight,,,,,,,,,,,,Little affixation,Productive full and partial reduplication,,,,,,No plural,,,,No definite or indefinite article,No definite or indefinite article,,,,,,,,,,,,,,No case affixes or adpositional clitics,,,Marked by reduplication,Optional,"Formally similar, with interrogative",No possessive affixes,,,,Weakly differentiated,Without marking,,,,,,,,No tense-aspect inflection,,,,,,,,,,,,,No dominant order,,No dominant order,No dominant order,No dominant order,Prepositions,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,Numeral-Noun,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Adjective-Degree word,,,Initial subordinator word,Other,Other,Other,,,,Optional pronouns in subject position,,,,,,,,,,,,,"Negative word, unclear if verb or particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Min Nan Chinese te,,,,Affective meanings,OptDoubleNeg,,NegV(Neg),,NegV,VNeg,,,,,,,,,,,,,,,,,,,,,,,,,,
kkp,kaa,Karakalpak,kara1467,Altaic,43.0,60.0,Turkic,,,,,,,,,No initial velar nasal,,,,,,,,,,,,,,,,,,,,Strongly suffixing,,,,,,,Plural suffix,,,,,Indefinite word same as 'one',,,,,,,,,Special,,,,,Case suffixes,,,,,,Possessive suffixes,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SOV,,SV,OV,,Postpositions,Genitive-Noun,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,Relative clause-Noun,Relative clause-Noun (RelN) dominant,,,,,,Degree word-Adjective,No question particle,Not initial interrogative phrase,,OV and Postpositions,OV and RelN,OV and AdjN,,,,,,,,,,,,,,,,,Negative affix,,,Predicate negation also present,Interrogative verb morphology,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,,[V-Neg],,,,,[V-Neg],,MorphNeg,,,,,,,,,,,SO[V-Neg],,,,No NegSOV,No SNegOV,No SONegV,Suffix&NoDoubleNeg,,,,,,
nbd,dgl,Nubian (Dongolese),dong1288,Eastern Sudanic,18.25,30.75,Nubian,,,,,,,,,,,,,,,No fixed stress,Unbounded: Stress can be anywhere,Long vowel or coda consonant,Undetermined,,,Exclusively concatenative,Monoexponential case,monoexponential TAM,,Dependent marking,Dependent marking,Dependent-marking,Non-zero marking,Strongly suffixing,,No syncretism,Syncretic,,No gender,No gender,Plural suffix,"All nouns, always obligatory",Person-number stem,,"No definite, but indefinite article",Indefinite word distinct from 'one',No inclusive/exclusive,,No inclusive/exclusive,Two-way contrast,,,No gender distinctions,No politeness distinction,Generic-noun-based,Differentiated,Pronouns only,6-7 cases,Symmetrical,Postpositional clitics,,,Marked by reduplication,Absent,Formally different,Possessive prefixes,Absent,None reported,Two classes,Highly differentiated,Without marking,,,,,,,,Tense-aspect suffixes,Second singular and second plural,Normal imperative + special negative,Neither type of system,Inflectional optative absent,Other kinds of markers,,,No grammatical evidentials,No grammatical evidentials,,,,SOV,,SV,OV,,Postpositions,Genitive-Noun,Noun-Adjective,Demonstrative-Noun,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Degree word-Adjective,No question particle,Not initial interrogative phrase,Subordinating suffix,OV and Postpositions,OV and NRel,OV and NAdj,Nominative - accusative (standard),Nominative - accusative (standard),Accusative,Subject affixes on verb,Only the A argument,No zero realization,A and P do not or do not both occur on the verb,Indirect-object construction,,Present,,,,,,Morphological but no compound,Negative affix,Asymmetric,A/Fin,,Interrogative verb morphology,,,,,,Gap,,,Deranked,Deranked,Deranked,Balanced,Identical,Different,,Decimal,,,,,,,,,Words derived from Sinitic cha,,,,,[V-Neg],,,,,[V-Neg],,MorphNeg,,,,,,,,,,,SO[V-Neg],,,,No NegSOV,No SNegOV,No SONegV,Suffix&NoDoubleNeg,,,,,,
don,kmc,Dong (Southern),sout2741,Tai-Kadai,27.0,109.0,Kam-Tai,Average,Large (7-14),Average,No voicing contrast,Other,Uvular continuants only,No glottalized consonants,"/l/, no obstruent laterals",,,,,Moderately complex,Complex tone system,,,,,All present,,,,,,,,,,,,,,,No gender,No gender,No plural,,,,,,,,,Three-way contrast,Identical,Unrelated,No gender distinctions,,,,No person marking,No morphological case-marking,No case-marking,,,,,,,,,,,,,,,,,,,,,No second-person imperatives,Normal imperative + normal negative,,,,,,,,,,,SVO,,No dominant order,VO,,Prepositions,,Noun-Adjective,Noun-Demonstrative,Numeral-Noun,,,,,,,,,Final,Not initial interrogative phrase,,VO and Prepositions,,VO and NAdj,,,Neutral,,,No person marking,A and P do not or do not both occur on the verb,,,Present,No antipassive,no antipassive,,,,,,,,,Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tah,tah,Tahitian,tahi1242,Austronesian,-17.6666666667,-149.583333333,Oceanic,,,,,,,,,,,,,,,No fixed stress,Unbounded: Stress can be anywhere,Long vowel,No rhythmic stress,,,,,,,,,,,Little affixation,,,,,,,Plural word,,,,,Indefinite word same as 'one',,,,,,,,,,,,,,No case affixes or adpositional clitics,Differentiation,"First, two-th, three-th",,,,,,,,,,,'And' identical to 'with',,Grammatical marking,"Present, no remoteness distinctions",No inflectional future,Other perfect,No tense-aspect inflection,Second person number-neutral,Special imperative + special negative,,,,,,,,,,,VSO,,VS,VO,,Prepositions,No dominant order,Noun-Adjective,Demonstrative-Noun,No dominant order,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Adjective-Degree word,Second position,Not initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and NAdj,,,,,,,,,,,,,,,,Morphological but no compound,Negative particle,,,Negative existential construction,Question particle,Genitive,Mixed,Different,Possible,,,,,,,,,Identical,Identical,Full-fledged farmers,,,,,,,,,,Words derived from Min Nan Chinese te,,,,,NegV,,,,NegV,,,NegVSO,Immed preverbal,,,,,,,,,,,,,,,,,,NegVSO,,"Separate word, no double negation  Word&NoDoubleNeg",,No clause-final neg,
yrc,yuz,Yuracare,yura1255,Yuracare,-16.5833333333,-65.25,Yuracare,,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tps,stp,Tepehuan (Southeastern),sout2976,Uto-Aztecan,23.0,-104.5,Tepiman,,,,,,,,,No velar nasal,,,,,,No fixed stress,Left-edge: First or second,Long vowel or coda consonant,Trochaic,,,,,,,,,,,,Full reduplication only,,,,,,Plural prefix,"All nouns, always obligatory",Person-number affixes,,,Indefinite word same as 'one',,,,,,,,,Interrogative-based,,,,,,,,,Absent,Formally different,Possessive prefixes,,,,,,,,Identity,,,,,Tense-aspect suffixes,,,,,,,,,,,,,,,VS,VO,,Postpositions,,Noun-Adjective,Demonstrative-Noun,,,,,,,,,,No question particle,,,VO and Postpositions,,VO and NAdj,,,,Subject affixes on verb,,,,Secondary-object construction,,,,,,,,,,,,,Interrogative intonation only,,,,,,,,Desiderative verbal affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dji,jig,Djingili,djin1251,Mirndi,-17.75,134.0,Djingili,,,,,,,,,,,,,,,Penultimate,Fixed stress (no weight-sensitivity),No weight,Trochaic,,,,,,,Double marking,Double marking,Double-marking,Non-zero marking,Strongly suffixing,Productive full and partial reduplication,,,,,,Plural suffix,"All nouns, always optional",,,,,,,,,,,,,Interrogative-based,,,,,Case suffixes,,,,Absent,,,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SOV,,SV,OV,,Postpositions,Noun-Genitive,Noun-Adjective,,,,,,,,,,,Initial,Initial interrogative phrase,,OV and Postpositions,,OV and NAdj,,,,,,,,Mixed,,,No antipassive,no antipassive,No applicative construction,No applicative construction,,,Negative particle,,,Predicate negation also present,Question particle,,,,,,,,,,,,,Different,Identical,Hunter-gatherers,,,,,,No M-T pronouns,No m in first person singular,No N-M pronouns,No m in second person singular,,,,,,NegV,,,,NegV,,,SONegV,Immed preverbal,,,,,,,,,,SONegV,,,,No NegSOV,No SNegOV,Word&NoDoubleNeg,NoSOVNeg,,,,,,
dyu,dyu,Dyula,dyul1238,Mande,9.83333333333,-4.66666666667,Western Mande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minimal system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logical meanings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gnd,gqa,Ga'anda,gaan1243,Afro-Asiatic,10.3333333333,12.5833333333,Biu-Mandara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plural suffix,,,,Definite affix,Indefinite affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VO,,Prepositions,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,,,,VO and Prepositions,VO and NRel,VO and NAdj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ked,ksx,Kedang,keda1252,Austronesian,-8.25,123.75,Central Malayo-Polynesian,Moderately small,Average (5-6),Moderately low,In plosives alone,None missing in /p t k b d g/,,No glottalized consonants,"/l/, no obstruent laterals",,,,,Moderately complex,No tones,,,,,All present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tba,sst,Tabare,sina1271,Trans-New Guinea,-6.08333333333,145.0,Chimbu-Wahgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No plural,,,,,,,,,,,,,,,,,,,,,,,,,Possessive suffixes,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SOV,,SV,OV,XOV,,Genitive-Noun,Noun-Adjective,,Noun-Numeral,,,,,,,,,,,,,,OV and NAdj,,,,,,,,,,,,,,,,,Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[V-Neg],,,,,[V-Neg],,MorphNeg,,,,,,,,,,,SO[V-Neg],,,,No NegSOV,No SNegOV,No SONegV,Suffix&NoDoubleNeg,,,,,,
wkw,wkw,Wagawaga,waka1274,Pama-Nyungan,-26.5,152.5,Southeastern Pama-Nyungan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No inclusive/exclusive opposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfd,bif,Biafada,biaf1240,Niger-Congo,11.4166666667,-15.1666666667,Jaad,,,,,,,,,,Contrast absent,no nasal vs. oral vowel contrast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tem,kdh,Tem,temm1241,Niger-Congo,8.66666666667,0.5,Grusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grammatical marking,No past tense,Inflectional future exists,Other perfect,,Second singular and second plural,Special imperative + special negative,Maximal system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
